osm_id,osm_type,nombre,amenity,healthcare,lat,lon
189838257,way,Centro Médico PIAP,hospital,hospital,-39.1038523,-68.5995534
190792992,way,"Centro de Salud N°29 ""Villa Jovita""",hospital,hospital,-32.9064671,-68.8622027
191621456,way,Hospital Santa Bárbara,hospital,hospital,-37.6678975,-72.0166457
193123627,way,"Hospital de Área Chos Malal ""Doctor Gregorio Álvarez""",hospital,hospital,-37.3815325,-70.273885
193600675,way,Hospital San Borja Arriarán,hospital,hospital,-33.4610077,-70.641455
193760181,way,Hospital Padre Hurtado,hospital,hospital,-33.5523314,-70.6350792
194212219,way,"Hospital de Área Programa Allen ""Doctor Ernesto Accame""",hospital,hospital,-38.9815391,-67.8186223
195667890,way,Clínica Bupa Antofagasta,hospital,hospital,-23.6540209,-70.4016096
196682931,way,Hospital Regional de Arica Doctor Juan Noé Crevani,hospital,hospital,-18.4829829,-70.3129158
197537391,way,Hospital de Arauco,hospital,hospital,-37.2509594,-73.3184941
197579309,way,Hospital de Traiguén Doctor Dino Stagno Maccioni,hospital,hospital,-38.2427742,-72.6716037
197800172,way,Clínica Dávila,hospital,hospital,-33.4274125,-70.6481912
198250988,way,Hospital Naval Ushuaia.,hospital,hospital,-54.8029207,-68.2990516
199523623,way,Hospital de Lanco,hospital,,-39.4521241,-72.7684673
199840843,way,Hospital Claudio Vicuña,hospital,hospital,-33.5889861,-71.6093423
200088569,way,Clínica San Antonio,hospital,hospital,-33.5807344,-71.6082377
200179898,way,Clínica Santa Clara,hospital,hospital,-32.9158306,-68.8456798
201503514,way,"Hospital Zonal General Roca ""Doctor Francisco López Lima""",hospital,hospital,-39.0211159,-67.5728371
201664909,way,Hospital Illapel,hospital,,-31.6345989,-71.1737142
204831143,way,Hospital de Cunco,hospital,hospital,-38.9309238,-72.0375628
205571358,way,Hospital Zonal De Caleta Olivia Padre Jose Tardivo,hospital,hospital,-46.444394,-67.5113224
205631036,way,CIC Gobernador Gregores,hospital,hospital,-46.454384,-67.5273552
207655788,way,Hospital de Quilpué,hospital,hospital,-33.052024,-71.4339538
207694367,way,Hospital de Talagante,hospital,hospital,-33.6676822,-70.9198808
214360457,way,Hospital Diego Paroissien - Maipu,hospital,hospital,-32.9812872,-68.7829034
215107096,way,Hospital Distrital Dr. Guillermo Hubertus Carlos Kuester,hospital,hospital,-46.7971922,-67.9599577
217378793,way,Hospital Univalle,hospital,hospital,-17.4214309,-66.1328643
218457589,way,Hospital R. Civil,hospital,hospital,-38.6243506,-68.2973199
219154104,way,Aldo Motta,hospital,hospital,-30.626003,-66.2607344
219433289,way,Centro de Salud Nº 11,hospital,hospital,-32.9049979,-68.8083931
221314638,way,Centro de Pediatría Albina Rodrigues de Patiño,hospital,hospital,-17.3946732,-66.1495738
222403435,way,Hospital El Pino,hospital,hospital,-33.584746,-70.6747495
223902926,way,Hospital Psiquiatrico El Peral,doctors,hospital,-33.5753356,-70.5494533
223990111,way,SAMU,hospital,hospital,-36.8248986,-73.0363441
225195036,way,Hospital Andrés Cushieri,hospital,hospital,-17.3853585,-66.2399415
225237053,way,Hospital San José de Dios de Curicó,hospital,,-34.9898278,-71.2360671
226825198,way,Centro Integral de Medicina Familiar Quillacollo,hospital,hospital,-17.3926486,-66.2569671
230227822,way,Sociedad Española de Socorros Mutuos,hospital,hospital,-32.8891414,-68.8320711
230964512,way,Hospital Doctor Carlos Pereyra (Neuropsiquiátrico),hospital,hospital,-32.8704416,-68.8287481
231085589,way,Hospital de Ilo,hospital,hospital,-17.6531016,-71.3375145
231406777,way,Hospital Corporación de Seguro Social Militar 1,hospital,hospital,-17.3790589,-66.1449748
232168181,way,Hospital del Salvador,hospital,hospital,-33.4373721,-70.624016
232250710,way,Hospital del Trabajador de Temuco ACHS,hospital,hospital,-38.7335774,-72.6097868
232675336,way,Centro de Salud,hospital,hospital,-33.6020784,-69.3817964
234509765,way,Clínica Lo Curro,hospital,hospital,-33.3792529,-70.5827187
234619660,way,Clínica Los Carrera,hospital,hospital,-33.0488585,-71.4365073
234844823,way,Hospital Regional de Antofagasta,hospital,hospital,-23.6165321,-70.3870759
235870147,way,Hospital Ministro Doctor Ramón Carrillo,hospital,hospital,-32.8512451,-68.8144355
236787213,way,Hospital de Área Programa Cervantes,hospital,hospital,-39.0536018,-67.3960451
238616590,way,Hospital General Doctora Julieta Lanteri - El Zonda,hospital,hospital,-31.552829,-68.6524018
242265604,way,Centro Médico Andes Salud Concepción,clinic,hospital,-36.8010267,-73.0730836
243232741,way,Hospital Escuela Maria De Fatima,hospital,hospital,-29.4334605,-66.8614631
243306866,way,Hospital Regional Enrique Vera Barros - Capital,hospital,hospital,-29.4135746,-66.834993
243306867,way,Hospital de la madre y el niño,hospital,hospital,-29.4308448,-66.8422413
243306913,way,Sin nombre,hospital,hospital,-29.4137056,-66.8425129
244279890,way,Centro de Salud 115,hospital,hospital,-34.8429198,-67.7669741
244686111,way,Posta Sanitaria Palermo Chico,hospital,,-34.8907177,-67.728361
244686216,way,Posta Sanitaria Dr Vicente Marelli,hospital,hospital,-34.839861,-67.7572724
245861178,way,Hospital Doctor Mario Sánchez Vergara,hospital,,-32.7922529,-71.2048413
245970130,way,Hospital Teodoro J. Schestakow - San Rafael,hospital,hospital,-34.6200977,-68.3252993
246567541,way,Hospital Municipal de Colcapirhua,hospital,hospital,-17.3932719,-66.2276998
246745940,way,Hospital México,hospital,hospital,-17.4004081,-66.0349068
246793901,way,Hospital Regional Antonio J. Scaravelli,hospital,hospital,-33.5756509,-69.0098553
247162174,way,Centro Medico Imagen Salud,clinic,hospital,-34.5865445,-70.9905759
247276405,way,Hospital Regional Nuestra Señora De La Candelaria,hospital,hospital,-53.7820634,-67.6991287
251075037,way,Hospital Doctor Hernán Henríquez Aravena,hospital,hospital,-38.7360009,-72.5989454
252291107,way,Posta Salud Rural Las Dichas,doctors,hospital,-33.2905184,-71.5013575
254573900,way,Mini hospital,hospital,hospital,-34.8301694,-67.9245333
255092699,way,Hospital Puerto Montt Dr. Eduardo Schütz Schroeder,hospital,hospital,-41.4474467,-72.9572347
255486454,way,José Eduardo Perez,hospital,hospital,-20.4581497,-66.8175754
255486515,way,Clínica Sumaj Rijchariy,hospital,hospital,-20.4638755,-66.8300574
255486706,way,Hospital Obrero No. 12,hospital,hospital,-20.4576233,-66.8292773
255679318,way,Hospital Carlos F. Saporiti - Rivadavia,hospital,hospital,-33.1969871,-68.4607829
255713841,way,Clínica de Cuyo,hospital,hospital,-32.8953485,-68.8399114
255796613,way,Clínica Hospital del Profesor,hospital,hospital,-33.4576668,-70.7025158
256302004,way,Hospital Geriátrico La Paz de la Tarde,hospital,hospital,-32.9887721,-71.2779379
257323666,way,Hospital De Área Villa La Angostura Doctor Oscar Arraiz,hospital,hospital,-40.7709065,-71.6503127
257632279,way,Hospital Doctor Abel Fuentealba Lagos,hospital,hospital,-35.5907088,-71.7375802
258114562,way,Hospital “Dra. María Juliana Becker”,hospital,hospital,-33.1863587,-66.3094143
262147750,way,Fundación Gantz -Hospital de Niños con Fisuras,hospital,hospital,-33.4377243,-70.7480196
263215637,way,Hospital Regional de Coyhaique,hospital,hospital,-45.5682171,-72.0743801
264042755,way,Hospital San Martin de Porres,hospital,hospital,-18.2794045,-66.8492145
264669448,way,Clínica Andes Salud Concepción,hospital,hospital,-36.8002828,-73.0713979
266874383,way,Subsecretaría de Salud de la Provincia del Neuquén,hospital,hospital,-40.1593683,-71.3565664
269016352,way,Hospital de Calbuco,hospital,hospital,-41.7700938,-73.1329454
277736822,way,Hospital II Ilo,hospital,hospital,-17.6423463,-71.342315
285752592,way,"Hospital Zonal Ingeniero Jacobacci ""Doctor Rogelio Cortizo""",hospital,hospital,-41.3311341,-69.5453802
285820756,way,CONIN,hospital,hospital,-32.8327792,-68.8158857
292007598,way,Clínica de la Asociación Chilena de Seguridad ACHS Puerto Montt,hospital,hospital,-41.4690443,-72.9335667
292909269,way,Centro de Salud de Machacamarca,hospital,hospital,-18.1711031,-67.0176355
296582952,way,"Hospital de Área Programa Los Menucos ""Doctor Néstor Perrone""",hospital,hospital,-40.849645,-68.0905075
305154457,way,Hospital Jose Giordano,hospital,hospital,-31.4385677,-68.5136766
305790624,way,Hospital Regional Río Gallegos Santa Cruz,hospital,hospital,-51.6284183,-69.220264
305909684,way,Hospital Distrital Doctor Ramón Eraso Santa Paul,hospital,hospital,-48.7548163,-70.2452699
307633936,way,Hospital de Niños Calvo Mackenna,hospital,hospital,-33.4298475,-70.6146263
310010080,way,Inmunomédica,hospital,,-35.4245005,-71.6712201
310246566,way,Clínica del Maule,hospital,,-35.4234447,-71.6532351
312439225,way,Hospital Obrero,hospital,hospital,-17.9571467,-67.1127364
312871166,way,Hospital de Chaitén Doctor Pedro Jiménez Romero,hospital,hospital,-42.9187228,-72.7102059
313465156,way,Hospital de Área Programa El Chocón,hospital,hospital,-39.2603325,-68.7770312
313588835,way,CESFAM/ SAPU Raúl Brañes,clinic,hospital,-33.5987245,-70.6802591
313818927,way,Hospital De Area Bajada Del Agrio,hospital,hospital,-38.4066964,-70.0332497
316476333,way,Hospital del Cerro,hospital,hospital,-33.2708346,-66.3076756
316583285,way,Hospital Departamental Hipolito Unanue de Tacna,hospital,hospital,-18.0150035,-70.255459
317070677,way,Posta de Salud Rural Contuy,hospital,hospital,-42.8352977,-73.6045319
317687409,way,Hospital de Área Programa El Cholar,hospital,hospital,-37.4410293,-70.6457726
317745754,way,Hospital Rural Gan Gan,hospital,hospital,-42.5223297,-68.2871122
319091039,way,Clínica Cordillera,hospital,,-33.4255306,-70.5503935
319292420,way,Hospital de Área Programa Campo Grande,hospital,hospital,-38.6823225,-68.2110051
320605399,way,Sin nombre,hospital,hospital,-32.8440611,-68.8697217
326156855,way,Hospital de Área Programa El Bolsón,hospital,hospital,-41.9656976,-71.5333954
326375724,way,Hospital de Palena,hospital,,-43.6175798,-71.8081799
332224077,way,Clínica Valparaíso,hospital,hospital,-33.0453064,-71.6111178
332925921,way,Hospital Comunitario Pichidegua,hospital,hospital,-34.3593381,-71.2831152
333200524,way,Clínica Integrada de Salud Univeridad Autónoma,hospital,,-38.7330314,-72.6187405
335255372,way,Clínica Fleming Arica,hospital,hospital,-18.4688723,-70.301446
338370077,way,SAPU El Aguilucho,doctors,hospital,-33.443186,-70.5977606
342881682,way,Hospital Regional de Ñuble,hospital,hospital,-36.6192142,-72.117857
345663137,way,Hospital Doctor Augusto Essmann Burgos,hospital,hospital,-51.7303833,-72.5065668
346598959,way,Hospital Enfermeros Argentinos - General Alvear,hospital,hospital,-34.9740829,-67.6980229
348348912,way,Hospital Harry Williams,hospital,hospital,-17.4198831,-66.1469041
348505311,way,Instituto Oncológico Nacional,hospital,hospital,-17.3524723,-66.2002272
353338652,way,Hospital Sanitario Zonal De Santa Maria Dr. Luis Alberto Vargas,hospital,hospital,-26.6971958,-66.0464423
358697198,way,Hospital Doctor Marcial Vicente Quiroga,hospital,hospital,-31.5299839,-68.5967783
362320529,way,Hospital de Llanquihue,hospital,hospital,-41.2567399,-73.0101686
363467461,way,Sin nombre,hospital,,-31.541778,-68.5248863
369030690,way,Hospital Meprisa,hospital,hospital,-46.4391038,-67.5309934
369091509,way,Hospital Subzonal El Maitén,,hospital,-42.0455311,-71.1744738
369320883,way,salita Barrio Badén,hospital,hospital,-42.916512,-71.2953591
369546346,way,Hospital Alfredo Ítalo Perrupato,hospital,hospital,-33.0800076,-68.4882057
370132773,way,Centro de Salud Ramón Kuester,hospital,,-46.5608146,-67.6080595
370734198,way,Consultorio/ SAPU El Roble,doctors,hospital,-33.5639701,-70.6476488
372539289,way,Hospital Doctor Héctor Reyno,hospital,hospital,-20.2870911,-70.1038435
372628629,way,Sin nombre,hospital,hospital,-33.0901083,-68.4802897
374583003,way,Posta Salud Rural Caleta Andrade,doctors,hospital,-45.1533708,-73.5101928
378687639,way,Hospital de Área Programa Cinco Saltos,hospital,hospital,-38.8200185,-68.0608642
379623449,way,Hospital Doctor Jorge Ibar,hospital,hospital,-44.726271,-72.6806749
381420965,way,Centro Medico de Catavi,hospital,hospital,-18.4131797,-66.5618538
385859526,way,Cruz Roja,doctors,hospital,-32.987104,-71.2766799
389213110,way,Hospital Sanatorio Marítimo San Juan de Dios,hospital,hospital,-32.9946871,-71.5206309
389909377,way,Hospital San José de Parral,hospital,,-36.1417311,-71.813737
391682112,way,Centro Oncológico del Norte - Antofagasta,clinic,hospital,-23.5698847,-70.3789747
391957132,way,CESFAM Las Américas,clinic,hospital,-35.4036899,-71.6474514
395297837,way,CESFAM Antonio Varas,clinic,hospital,-41.4611446,-72.9295793
397076950,way,Consultorio Andrés Sandoval Calderón,clinic,hospital,-38.9863671,-72.2471408
398788210,way,Hospital Rural Cholila,hospital,hospital,-42.5113515,-71.433391
400710876,way,CESFAM Conunhuenu,clinic,hospital,-38.7742828,-72.5971993
404086571,way,Dr. Alfredo Rizo Esparza,hospital,hospital,-31.45133,-68.4032587
404789962,way,Hospital Clínico Félix Bulnes,hospital,hospital,-33.4238712,-70.7417692
406851969,way,Hospital Militar Comodoro Rivadavia,hospital,hospital,-45.7960273,-67.4287873
407723201,way,Hospital de Área Junín de los Andes,hospital,hospital,-39.9484702,-71.076745
408479327,way,Hospital III Daniel Alcides Carrión,hospital,hospital,-17.9796976,-70.2042498
409899200,way,"Hospital de Área ""Gabino Sagredo""",hospital,hospital,-37.0509272,-69.877576
413771180,way,Hospital Clínico Metropolitano de La Florida Doctora Eloísa Díaz Insunza,hospital,hospital,-33.5142061,-70.5986865
415109920,way,Internado Hospital Maullín,hospital,,-41.6161326,-73.6013197
415109922,way,Hospital de Maullín,hospital,hospital,-41.6171706,-73.5985518
415474596,way,Sanatorio Rioja,hospital,hospital,-29.4229041,-66.8595844
415668319,way,Drogueria Salud Publica,hospital,hospital,-29.4195707,-66.8559073
415669195,way,Sanatorio Colegio Medico,hospital,hospital,-29.4187278,-66.8494936
417132646,way,Mercado Luna Instituto Medico Quirurgico,hospital,hospital,-29.4098682,-66.859568
422548595,way,Hospital Distrital Gregorio Chávez - Malanzan,hospital,hospital,-30.8053362,-66.6010728
423009526,way,C.S. Palca (Antiguo),hospital,hospital,-17.1897799,-66.0769241
423240596,way,Hospital de emergencia,hospital,,-34.9898146,-71.2357443
424476737,way,Hospital de Tiquipaya,hospital,hospital,-17.3370172,-66.2175448
430480738,way,Hospital Regional de Moquegua,hospital,hospital,-17.1855214,-70.9277496
431535527,way,Cruz Roja Chilena,hospital,hospital,-29.9538444,-71.3379327
431945567,way,Sin nombre,hospital,hospital,-33.3119244,-66.3158638
432812226,way,Clínica del Trabajador de La Union ACHS,hospital,hospital,-40.2963953,-73.0836929
438911929,way,Centro de Salud 217,hospital,hospital,-32.9621318,-68.8430016
439250373,way,Hospital Cuenca Carbonifera,hospital,hospital,-51.5361518,-72.3266396
442002584,way,Hospital Doctor Eduardo Pereira,hospital,hospital,-33.0569321,-71.5895172
442440301,way,Hospital de Lujan de Cuyo (en construcción),hospital,hospital,-33.055222,-68.8722098
445423619,way,Hospital Zonal Dr. Eduardo S. Neira,hospital,hospital,-29.3241587,-68.2268505
446168146,way,Hospital San José,hospital,hospital,-33.416296,-70.6538728
446598687,way,Hospital Señor de Milagros,hospital,hospital,-17.4551427,-66.352512
448425063,way,Clínica Las Amapolas,hospital,,-36.6011584,-72.0908333
448964220,way,Hospital Dr. Benjamín Pedreros,hospital,,-35.7395167,-72.5314434
450684227,way,Sin nombre,hospital,hospital,-51.6119698,-69.2367135
451256593,way,Sanatorio Argentino,hospital,hospital,-33.0817776,-68.4736014
463462169,way,Hospital de Toltén,hospital,hospital,-39.1768397,-73.1643269
464594086,way,Posta de Sibaya,doctors,hospital,-19.7831452,-69.1731814
467213555,way,Consultorio CarmeLa Carvajal,hospital,hospital,-41.4684459,-72.9166879
469810267,way,Mutual de seguridad: CCHC,hospital,hospital,-37.027959,-73.1416661
470086157,way,Centro de Adiestramiento René Favaloro,hospital,hospital,-31.5730518,-68.5277656
470669034,way,Cemtro Materno Infantil Joaquina de Vedrina,hospital,hospital,-17.9483157,-67.1013733
473168903,way,Hospital Obrero Jaime Mendoza,hospital,hospital,-18.4723657,-66.5743015
473168905,way,Sin nombre,hospital,hospital,-18.4680293,-66.5723176
478086958,way,Salita sanitaria,hospital,hospital,-39.3983202,-69.5946713
478255245,way,Hospital Comunitario de Taltal 21 de Mayo,hospital,hospital,-25.4081279,-70.4812096
486183584,way,Hospital Psiquiátrico del Salvador,hospital,hospital,-33.0216598,-71.6426098
486651564,way,Hospital Santa Isabel de Hungría,hospital,hospital,-32.8945057,-68.7997904
503269844,way,CESFAM María Cristina Rojas Neumann,clinic,hospital,-23.5697828,-70.3770163
506812216,way,Hospital San Juan de Dios,hospital,,-30.0294964,-70.7124004
507025362,way,Hospital San José Casablanca,hospital,hospital,-33.3190872,-71.4080941
507032336,way,Hospital Doctor Víctor Hugo Moll (Cabildo),hospital,hospital,-32.4284038,-71.0678652
507032873,way,Hospital de Petorca,hospital,hospital,-32.2520322,-70.9287959
507074448,way,Hospital San Francisco de Llay Llay,hospital,hospital,-32.8427296,-70.9548072
507332875,way,Hospital de Coínco,hospital,hospital,-34.26828,-70.9536386
507402501,way,Hospital del Salvador,hospital,hospital,-34.3890383,-71.1734818
508497247,way,Hospital de Litueche,hospital,hospital,-34.1156345,-71.7291301
508498387,way,Hospital de Marchigüe,hospital,hospital,-34.3990037,-71.6166581
508757779,way,Hospital de Hualañé,hospital,hospital,-34.976402,-71.805723
508775355,way,Hospital de Florida,hospital,,-36.8247958,-72.6595138
508776163,way,Hospital de Lota,hospital,hospital,-37.0901943,-73.1555615
509712976,way,Oncología Pediátrica,,hospital,-17.3882839,-66.1502672
510280609,way,Hospital Clorinda Avello,hospital,hospital,-37.1686121,-72.9459476
515143308,way,Hospital del Sur,hospital,hospital,-17.4505196,-66.1504
515327695,way,Hospital Cochabamba,hospital,hospital,-17.4004268,-66.1558714
517478591,way,Hospital Distrital San Lucas,hospital,hospital,-51.5832527,-72.2164711
522318342,way,Hospital Rural Tecka,hospital,hospital,-43.4923649,-70.809679
523124527,way,Complejo Asistencial Padre Las Casas,hospital,hospital,-38.7675128,-72.6166423
526887902,way,CESFAM Los Bajos de San Agustín,clinic,hospital,-33.6259611,-70.7823825
533806449,way,Hospital Gregorio Rivas,hospital,hospital,-33.2690827,-66.2319423
533810752,way,Sin nombre,hospital,hospital,-33.2473961,-66.2888406
534177961,way,CESFAM Doctor Federico Puga,clinic,hospital,-36.6286259,-72.1281302
536454467,way,Cruz Roja,clinic,hospital,-34.9847643,-71.2362897
541106016,way,Hospital San Roque,hospital,hospital,-30.2351481,-68.7482786
542166080,way,Hospital Augusto Esmann Burgos,hospital,hospital,-51.7286328,-72.4803072
542459946,way,P.S. Rio Mulato,hospital,hospital,-19.6977121,-66.7787386
544814401,way,Clínica Indisa,hospital,hospital,-33.4211292,-70.6183664
545786167,way,CESFAM Rauco,clinic,hospital,-34.923396,-71.3174887
547158337,way,Instituto Teletón,doctors,hospital,-27.3496437,-70.3484234
547327929,way,Instituto Teletón Aysén,doctors,hospital,-45.5645452,-72.0743923
549346596,way,Posta de Salud Rural de Gualleco,doctors,hospital,-35.2466996,-71.9812223
550543836,way,Hospital de Tomé,hospital,hospital,-36.6133207,-72.9546036
551141158,way,CESFAM Sol de Oriente,clinic,hospital,-36.615409,-72.0763284
553267995,way,CESFAM Valle De Los Libertadores,clinic,hospital,-32.6224902,-70.7180723
553868921,way,Hosítal II Manuel de Torres Nuñez Mollendo,hospital,hospital,-17.0199671,-72.0150685
554007995,way,Centro Clínico Militar Valdivia,clinic,hospital,-39.823663,-73.2317932
554571353,way,Hospital Oruro - Corea,hospital,hospital,-17.9768613,-67.099796
555726711,way,CESFAM Doctor Miguel Solar,clinic,hospital,-33.8049108,-70.7410435
556284505,way,Hospital Boliviano Español Patacamaya,hospital,hospital,-17.2440942,-67.9072545
556866630,way,Clínica Los Leones,hospital,clinic,-32.7900395,-71.1835031
559537931,way,Hospital Roberto Ramón Carro,hospital,hospital,-28.3974088,-66.2188364
561010965,way,Intecnus,hospital,hospital,-41.1253068,-71.4112686
563529534,way,Clínica Universidad Catolica de Maule,hospital,hospital,-35.4287949,-71.6551488
565048176,way,Hospital San Antonio de Putaendo,hospital,hospital,-32.6221245,-70.7177728
565117308,way,Consultorio San Gerónimo,doctors,hospital,-33.6233652,-70.5883326
567066789,way,SAR Doctor Juan Saavedra Macaya,doctors,hospital,-35.9643247,-72.3171401
568589716,way,Hospital de Castro Doctor Augusto Riffart,hospital,hospital,-42.4766808,-73.7692896
571035512,way,Hospital Distrital Mohibe Akil De Menem - Anillaco,hospital,hospital,-28.8039832,-66.9499354
571065780,way,Hospital Seccional Pinchas,hospital,hospital,-28.935316,-66.9649878
572506118,way,"Hospital de Área Programa Valcheta ""Doctor Raúl Fernícola""",hospital,hospital,-40.6811483,-66.1620441
574885492,way,Clínica Luján de Cuyo,hospital,hospital,-33.0392129,-68.8821444
578658472,way,Seguro Social Universitario Cochabamba,hospital,hospital,-17.3883183,-66.1482623
580538554,way,Hospital Capinota,hospital,hospital,-17.7105799,-66.2654234
580591290,way,Centro Referencia Salud Hospital Provincia Cordillera,clinic,hospital,-33.6140968,-70.5987314
585720196,way,CECOSF Tijeral,doctors,hospital,-37.732963,-72.6158583
587905636,way,CESFAM Maule,clinic,hospital,-35.5250676,-71.6950893
588263985,way,CESFAM Isabel Riquelme,clinic,hospital,-36.6185748,-72.1131692
588799597,way,Sin nombre,hospital,,-25.1926282,-66.440877
588944954,way,Sin nombre,hospital,,-25.2796466,-66.4495538
589555294,way,Integramédica San Miguel,clinic,hospital,-33.4899767,-70.6520321
590569419,way,Hospital Comunitario y Familiar de Nacimiento,hospital,hospital,-37.5073258,-72.6767868
590598721,way,Clínica Bupa Santiago,hospital,hospital,-33.5106,-70.5976367
591636172,way,Hospital Base de Curicó,hospital,hospital,-34.979163,-71.2125179
594748641,way,CESFAM Las Colinas,clinic,hospital,-38.7658319,-72.6078849
598970689,way,Instituto de Seguridad del Trabajo,doctors,hospital,-32.8355218,-70.6006653
599994710,way,Sala de Primeros auxilios,hospital,hospital,-33.1605124,-68.4121669
601072470,way,Clínica RedSalud Elqui,hospital,hospital,-29.9130941,-71.2570325
603923581,way,Clínica INDISA Centro Médico Los Conquistadores,doctors,hospital,-33.4200548,-70.6172172
605407806,way,Consultorio Nuevo Buin,doctors,hospital,-33.7118617,-70.7394738
607712303,way,Mutual De Seguridad Camara Chilena De La Construccion,clinic,hospital,-41.7760511,-73.1293926
608706200,way,Cesfam Sotaqui,doctors,hospital,-30.6361316,-71.1161568
609318699,way,Minicentro de Rehabilitación de Niños Calbuco,clinic,hospital,-41.7699969,-73.1288223
612667568,way,Clínica del Sur,hospital,hospital,-36.81363,-73.031289
614266669,way,Hospital Instituto Nacional de Geriatría,hospital,hospital,-33.4349848,-70.6218317
617620277,way,Hospital San José de Casablanca,hospital,hospital,-33.3152623,-71.4149392
618536526,way,Hospital Regional de Talca,hospital,,-35.426603,-71.6463844
619440501,way,Posta de salud rural viluco,doctors,hospital,-33.7823713,-70.7920389
620951356,way,Hospital de Teno,hospital,hospital,-34.8708475,-71.1642923
622848545,way,"Hospital Penitenciario, Santiago",hospital,hospital,-33.4740028,-70.6603714
622918137,way,Consultorio,clinic,hospital,-36.8983439,-73.1494177
625435407,way,Consultorio Centro Urbano Poniente,clinic,hospital,-34.5742701,-70.9919983
625692699,way,CECOSF El Roble,doctors,hospital,-36.6250205,-72.1019352
625692704,way,CESFAM San Ramón Nonato,clinic,hospital,-36.6245394,-72.0973087
628121316,way,CESFAM Doctor Thomas Fenton,clinic,hospital,-53.1481419,-70.8875853
629363202,way,Posta de salud rural las mercedes,doctors,hospital,-33.4884354,-71.1849699
630680487,way,CESFAM Cóndores de Chile,clinic,hospital,-33.5616027,-70.674674
631709347,way,CESFAM Amanda Benavente,clinic,hospital,-35.9703294,-71.6851228
637165886,way,Posta de Salud Rural Trupán,doctors,hospital,-37.2751528,-71.8374239
637361043,way,CESFAM/ SAPU Padre Vicente Irarrázaval,clinic,hospital,-33.472813,-70.6919275
638009164,way,P.S. de Paria,hospital,hospital,-17.8223445,-67.0178762
640736520,way,CESFAM/ SAPU Pablo de Rokha,clinic,hospital,-33.5766821,-70.6497957
641647158,way,CESFAM Rosario,clinic,hospital,-34.3487389,-70.8375603
654467613,way,Posta salud rural Huapi,doctors,hospital,-40.2151114,-72.383001
657313661,way,Hospital de las Fuerzas Armadas Cirujano Cornelio Guzmán,hospital,hospital,-53.1493791,-70.8982757
657458255,way,Hospital Seccional Dr. Rene Favaloro - Desiderio Tello,hospital,hospital,-31.2130492,-66.3199527
657459483,way,Hospital San Pablo de Coquimbo,hospital,hospital,-29.9682916,-71.3369762
657966509,way,Hospital Santa María,hospital,hospital,-18.2881847,-66.8420392
658255423,way,Hospital Maquehue,hospital,,-38.8318341,-72.6934755
658773655,way,CESFAM Rural Pan de Azúcar,clinic,hospital,-30.055597,-71.2511009
664159093,way,Hospital Provincial del Huasco Monseñor Fernando Ariztía Ruiz,hospital,hospital,-28.573882,-70.7821937
664943972,way,Posta Salud Rural Villa Mañihuales,doctors,hospital,-45.1720197,-72.145928
665211349,way,CESFAM Doctor José Symon Ojeda,clinic,hospital,-33.3782993,-70.6923208
666433925,way,Sanatorio San Carlos,hospital,hospital,-41.1415269,-71.3132071
668595487,way,CESFAM Doctor Amador Neghme de Arica,clinic,hospital,-18.4376998,-70.290853
672019012,way,Hospital Seccional Dr. Armando Zamudio,hospital,hospital,-49.9859339,-68.914486
673509081,way,Centro de Medicina Nuclear y Radioterapia de la Patagonia Austral,hospital,hospital,-51.6475275,-69.2146303
674157636,way,Consultorio,clinic,hospital,-34.7014637,-71.037644
676304446,way,Clínica Los Tilos,hospital,hospital,-32.8630582,-68.7721885
678934191,way,"Hospital Zonal Cipolletti ""Doctor Pedro Moguillansky""",hospital,hospital,-38.9248341,-67.9784458
680719982,way,Hospital Abraham Godoy Peña,hospital,hospital,-38.5371376,-72.4182172
684878812,way,Hospital Parroquial de San Bernardo,hospital,hospital,-33.5923774,-70.6967657
685639274,way,Hospital de Carabineros Hoscar,hospital,hospital,-33.4498217,-70.6089574
686522943,way,Hospital Belga CMQBB,hospital,hospital,-17.387643,-66.1534701
689362726,way,CESFAM Marta Estévez,clinic,hospital,-36.0513215,-71.7615967
689833534,way,Hospital Combase,hospital,hospital,-17.3987818,-66.1421312
690719768,way,Hospital Dr. Federico Cantoni,hospital,hospital,-31.6545437,-68.562953
691039185,way,Hospital Pelarco,hospital,hospital,-35.3827427,-71.4464631
693375983,way,Posta de salud Rural Caleta Andrade - Temporal,doctors,hospital,-45.1497419,-73.5065509
699814671,way,Hospital de la Solidaridad,hospital,hospital,-18.0259045,-70.2624863
701474004,way,Hospital Doctor Horacio Heller,hospital,hospital,-38.9373705,-68.1157547
703228305,way,CESFAM Vista Hermosa,clinic,hospital,-33.6103776,-70.5245149
704208182,way,Hospital Biprovincial Quillota - Petorca,hospital,,-32.9019622,-71.2531534
707858699,way,Posta de Corral,doctors,hospital,-39.8902456,-73.4256358
709017889,way,Hospital Santiago de Andamarca,hospital,hospital,-18.7761566,-67.5088962
712402289,way,"Hospital Padre Bernabé de Lucerna, Panguipulli",hospital,clinic,-39.6407236,-72.3427804
714886346,way,Posta de las Huellas,doctors,hospital,-39.9011395,-72.5846746
718173361,way,Cruz Roja,hospital,hospital,-34.4644524,-70.8950895
721800065,way,Centro Asistencial Norte,clinic,hospital,-23.5691266,-70.3793136
722308296,way,SAR La Unión,doctors,hospital,-40.3045724,-73.0628157
722341926,way,Posta salud Rural Quinahue,doctors,hospital,-34.6924921,-71.3173197
